Marker1	Marker2	Correlation	Lower	Upper	t-statistic
LINC00276	LINC00345	-0.313988	-0.544731	-0.039048	-2.291248
LINC00276	LINC00346	-0.462982	-0.656704	-0.211943	-3.618855
LINC00276	LINC00347	0.092548	-0.190717	0.361586	0.643957
LINC00276	LINC00348	-0.324208	-0.552684	-0.050404	-2.374429
LINC00276	LINC00350	-0.348974	-0.571785	-0.078220	-2.579960
LINC00276	LINC00351	-0.448890	-0.646467	-0.194889	-3.480356
LINC00276	LINC00353	-0.333695	-0.560029	-0.061009	-2.452481
LINC00276	LINC00354	-0.497922	-0.681781	-0.254898	-3.977880
LINC00276	LINC00355	-0.484248	-0.672018	-0.237973	-3.834558
LINC00276	LINC00358	-0.276203	-0.514964	0.002328	-1.991046
LINC00276	LINC00362	-0.012751	-0.290074	0.266547	-0.088351
LINC00276	LINC00363	-0.253480	-0.496781	0.026761	-1.815449
LINC00276	LINC00364	-0.009326	-0.286933	0.269727	-0.064613
LINC00276	LINC00365	-0.236352	-0.482933	0.044958	-1.685244
LINC00276	LINC00366	-0.150034	-0.411213	0.133911	-1.051365
LINC00276	LINC00368	-0.352413	-0.574418	-0.082116	-2.608973
LINC00276	LINC00370	0.330871	0.057846	0.557847	2.429165
LINC00276	LINC00374	-0.480347	-0.669221	-0.233171	-3.794351
LINC00276	LINC00375	-0.265917	-0.506760	0.013430	-1.911133
LINC00276	LINC00376	-0.253521	-0.496814	0.026717	-1.815768
LINC00276	LINC00377	0.153065	-0.130863	0.413788	1.073113
LINC00276	LINC00379	-0.099115	-0.367333	0.184323	-0.690085
LINC00276	LINC00380	-0.165629	-0.424415	0.118172	-1.163582
LINC00276	LINC00381	0.618462	0.410834	0.765102	5.452719
LINC00276	LINC00382	-0.112255	-0.378772	0.171455	-0.782671
LINC00276	LINC00383	0.125182	-0.158700	0.389947	0.874165
LINC00276	LINC00384	0.238339	-0.042856	0.484546	1.700262
LINC00276	LINC00385	-0.229972	-0.477743	0.051689	-1.637177
LINC00276	LINC00388	-0.282324	-0.519825	-0.004310	-2.038941
LINC00276	LINC00390	0.144186	-0.139776	0.406235	1.009500
LINC00276	LINC00391	0.283392	0.005471	0.520673	2.047333
LINC00276	LINC00392	0.034316	-0.246390	0.309710	0.237886
LINC00276	LINC00393	0.823659	0.707518	0.896478	10.062833
LINC00276	LINC00397	0.295104	0.018251	0.529927	2.139841
LINC00276	LINC00398	0.099572	-0.183877	0.367732	0.693300
LINC00276	LINC00399	0.411992	0.150950	0.619321	3.132575
LINC00276	LINC00400	-0.405744	-0.614675	-0.143611	-3.075621
LINC00276	LINC00402	-0.327182	-0.554990	-0.053722	-2.398810
LINC00276	LINC00404	-0.125816	-0.390493	0.158072	-0.878662
LINC00276	LINC00408	-0.364861	-0.583912	-0.096288	-2.715002
LINC00276	LINC00411	-0.397710	-0.608680	-0.134216	-3.003145
LINC00276	LINC00412	-0.307863	-0.539945	-0.032277	-2.241824
LINC00276	LINC00421	-0.073337	-0.344654	0.209288	-0.509466
LINC00276	LINC00423	-0.350990	-0.573329	-0.080502	-2.596948
LINC00276	LINC00424	-0.316567	-0.546742	-0.041907	-2.312153
LINC00276	LINC00426	0.030644	-0.249840	0.306383	0.212405
LINC00276	LINC00430	-0.121526	-0.386795	0.162317	-0.848246
LINC00276	LINC00431	-0.213134	-0.463962	0.069331	-1.511365
LINC00276	LINC00433	0.647291	0.450021	0.784327	5.883381
LINC00276	LINC00437	0.086885	-0.196213	0.356613	0.604239
LINC00276	LINC00440	0.581562	0.361773	0.740107	4.952885
LINC00276	LINC00442	-0.359905	-0.580139	-0.090632	-2.672590
LINC00276	LINC00443	-0.293456	-0.528628	-0.016447	-2.126757
LINC00276	LINC00445	-0.132341	-0.396103	0.151596	-0.925025
LINC00276	LINC00446	0.316497	0.041830	0.546688	2.311586
LINC00276	LINC00448	-0.306224	-0.538662	-0.030469	-2.228647
LINC00276	LINC00449	-0.329149	-0.556514	-0.055919	-2.414976
LINC00276	LINC00454	0.019717	-0.260062	0.296443	0.136633
LINC00276	LINC00456	0.020847	-0.259008	0.297474	0.144466
LINC00276	LINC00457	-0.171012	-0.428946	0.112706	-1.202519
LINC00276	LINC00458	0.724573	0.558954	0.834598	7.283810
LINC00276	LINC00459	-0.294025	-0.529076	-0.017069	-2.131270
LINC00278	LINC00280	0.363099	0.094275	0.582572	2.699893
LINC00278	LINC00290	0.126631	-0.157265	0.391195	0.884445
LINC00278	LINC00293	0.053141	-0.228593	0.326662	0.368695
LINC00278	LINC00294	0.020516	-0.259317	0.297172	0.142172
LINC00278	LINC00297	0.216727	-0.065582	0.466912	1.538086
LINC00278	LINC00298	-0.034527	-0.309901	0.246192	-0.239351
LINC00278	LINC00299	0.237164	-0.044100	0.483592	1.691377
LINC00278	LINC00301	-0.040399	-0.315207	0.240660	-0.280119
LINC00278	LINC00303	0.342870	0.071325	0.567099	2.528760
LINC00278	LINC00304	0.061513	-0.220617	0.334144	0.426984
LINC00278	LINC00305	0.146597	-0.137361	0.408289	1.026743
LINC00278	LINC00308	-0.257506	-0.500018	0.022456	-1.846317
LINC00278	LINC00309	-0.008225	-0.285923	0.270748	-0.056984
LINC00278	LINC00310	-0.000849	-0.279136	0.277569	-0.005884
LINC00278	LINC00311	0.407602	0.145791	0.616058	3.092505
LINC00278	LINC00313	0.172737	-0.110951	0.430395	1.215018
LINC00278	LINC00314	-0.032951	-0.308475	0.247673	-0.228418
LINC00278	LINC00315	0.315251	0.040447	0.545716	2.301476
LINC00278	LINC00319	0.047148	-0.234279	0.321284	0.327017
LINC00278	LINC00320	0.245797	-0.034947	0.490584	1.756827
LINC00278	LINC00322	0.138270	-0.145689	0.401182	0.967256
LINC00278	LINC00324	0.391797	0.127331	0.604251	2.950322
LINC00278	LINC00326	-0.095580	-0.364242	0.187768	-0.665246
LINC00278	LINC00327	0.076802	-0.205954	0.347721	0.533673
LINC00278	LINC00330	0.222180	-0.059875	0.471380	1.578769
LINC00278	LINC00331	0.266485	-0.012819	0.507214	1.915526
LINC00278	LINC00332	0.370006	0.102177	0.587818	2.759309
LINC00278	LINC00334	0.162911	-0.120926	0.422121	1.143960
LINC00278	LINC00337	0.018859	-0.260863	0.295659	0.130681
LINC00278	LINC00339	0.321030	0.046865	0.550215	2.348467
LINC00278	LINC00342	0.328272	0.054940	0.555835	2.407767
LINC00278	LINC00343	0.056676	-0.225230	0.329825	0.393295
LINC00278	LINC00345	-0.007424	-0.285188	0.271489	-0.051439
LINC00278	LINC00346	0.088039	-0.195095	0.357627	0.612328
LINC00278	LINC00347	0.196932	-0.086143	0.450585	1.391636
LINC00278	LINC00348	-0.026588	-0.302701	0.253641	-0.184274
LINC00278	LINC00350	0.381184	0.115038	0.596270	2.856598
LINC00278	LINC00351	-0.237997	-0.484268	0.043219	-1.697669
LINC00278	LINC00353	0.004678	-0.274032	0.282662	0.032407
LINC00278	LINC00354	-0.095740	-0.364382	0.187613	-0.666365
LINC00278	LINC00355	-0.119975	-0.385455	0.163849	-0.837259
LINC00278	LINC00358	0.095033	-0.188301	0.363763	0.661401
LINC00278	LINC00362	0.484766	0.238610	0.672389	3.839911
LINC00278	LINC00363	0.228061	-0.053701	0.476184	1.622817
LINC00278	LINC00364	-0.092992	-0.361975	0.190286	-0.647075
LINC00278	LINC00365	0.007571	-0.271353	0.285323	0.052457
LINC00278	LINC00366	-0.018967	-0.295758	0.260762	-0.131433
LINC00278	LINC00368	-0.114901	-0.381066	0.168852	-0.801363
LINC00278	LINC00370	0.283850	0.005969	0.521035	2.050926
LINC00278	LINC00374	-0.083860	-0.353950	0.199141	-0.583051
LINC00278	LINC00375	0.142715	-0.141249	0.404979	0.998982
LINC00278	LINC00376	0.028250	-0.252084	0.304211	0.195802
LINC00278	LINC00377	0.152803	-0.131127	0.413566	1.071232
LINC00278	LINC00379	0.161485	-0.122368	0.420918	1.133683
LINC00278	LINC00380	-0.046293	-0.320516	0.235088	-0.321074
LINC00278	LINC00381	0.352638	0.082370	0.574590	2.610869
LINC00278	LINC00382	0.129883	-0.154039	0.393991	0.907542
LINC00278	LINC00383	0.396698	0.133036	0.607923	2.994074
LINC00278	LINC00384	0.200721	-0.082226	0.453723	1.419525
LINC00278	LINC00385	0.263842	-0.015660	0.505100	1.895105
LINC00278	LINC00388	0.482509	0.235831	0.670772	3.816596
LINC00278	LINC00390	0.159354	-0.124522	0.419116	1.118329
LINC00278	LINC00391	0.347539	0.076596	0.570684	2.567888
LINC00278	LINC00392	0.093093	-0.190187	0.362064	0.647783
LINC00278	LINC00393	0.186115	-0.097277	0.441591	1.312373
LINC00278	LINC00397	0.239406	-0.041727	0.485411	1.708336
LINC00278	LINC00398	0.333802	0.061130	0.560112	2.453368
LINC00278	LINC00399	0.166628	-0.117158	0.425257	1.170802
LINC00278	LINC00400	0.248717	-0.031840	0.492943	1.779066
LINC00278	LINC00402	0.231464	-0.050117	0.478958	1.648395
LINC00278	LINC00404	0.012166	-0.267091	0.289538	0.084292
LINC00278	LINC00408	0.011983	-0.267261	0.289371	0.083030
LINC00278	LINC00411	-0.168722	-0.427020	0.115033	-1.185939
LINC00278	LINC00412	0.058548	-0.223447	0.331498	0.406326
LINC00278	LINC00421	0.279696	0.001457	0.517741	2.018349
LINC00278	LINC00423	0.222473	-0.059568	0.471620	1.580961
LINC00278	LINC00424	-0.181488	-0.437728	0.102018	-1.278621
LINC00278	LINC00426	0.381534	0.115441	0.596534	2.859661
LINC00278	LINC00430	0.181159	-0.102355	0.437452	1.276221
LINC00278	LINC00431	0.561692	0.335848	0.726463	4.703608
LINC00278	LINC00433	0.185533	-0.097874	0.441105	1.308121
LINC00278	LINC00437	-0.112744	-0.379196	0.170974	-0.786126
LINC00278	LINC00440	0.217196	-0.065092	0.467297	1.541575
LINC00278	LINC00442	0.186423	-0.096961	0.441848	1.314623
LINC00278	LINC00443	0.492100	0.247673	0.677632	3.916391
LINC00278	LINC00445	-0.032929	-0.308454	0.247694	-0.228263
LINC00278	LINC00446	0.117347	-0.166442	0.383183	0.818660
LINC00278	LINC00448	-0.079316	-0.349942	0.203530	-0.551252
LINC00278	LINC00449	0.441462	0.185961	0.641042	3.408682
LINC00278	LINC00454	0.190329	-0.092948	0.445100	1.343187
LINC00278	LINC00456	0.138524	-0.145437	0.401399	0.969064
LINC00278	LINC00457	0.033245	-0.247397	0.308741	0.230456
LINC00278	LINC00458	0.239770	-0.041342	0.485706	1.711089
LINC00278	LINC00459	-0.251565	-0.495239	0.028804	-1.800810
LINC00280	LINC00290	0.856345	0.758885	0.916286	11.488950
LINC00280	LINC00293	0.136704	-0.147251	0.399842	0.956091
LINC00280	LINC00294	-0.307878	-0.539957	-0.032293	-2.241940
LINC00280	LINC00297	-0.115315	-0.381425	0.168444	-0.804293
LINC00280	LINC00298	0.675298	0.488832	0.802756	6.343487
LINC00280	LINC00299	-0.120666	-0.386052	0.163167	-0.842151
LINC00280	LINC00301	-0.225458	-0.474060	0.056437	-1.603297
LINC00280	LINC00303	0.290034	0.012707	0.525927	2.099663
LINC00280	LINC00304	0.017302	-0.262313	0.294238	0.119893
LINC00280	LINC00305	0.327447	0.054018	0.555196	2.400985
LINC00280	LINC00308	-0.343653	-0.567701	-0.072208	-2.535307
LINC00280	LINC00309	0.222562	-0.059475	0.471693	1.581625
LINC00280	LINC00310	0.108053	-0.175580	0.375123	0.753023
LINC00280	LINC00311	0.176377	-0.107240	0.433450	1.241439
LINC00280	LINC00313	0.765638	0.619260	0.860585	8.246115
LINC00280	LINC00314	0.131830	-0.152104	0.395664	0.921388
LINC00280	LINC00315	0.116641	-0.167138	0.382573	0.813667
LINC00280	LINC00319	0.219403	-0.062783	0.469107	1.558034
LINC00280	LINC00320	0.775174	0.633516	0.866549	8.501108
LINC00280	LINC00322	0.185600	-0.097805	0.441161	1.308612
LINC00280	LINC00324	0.770305	0.626225	0.863507	8.369184
LINC00280	LINC00326	0.014367	-0.265046	0.291553	0.099545
LINC00280	LINC00327	0.354986	0.085036	0.576385	2.630752
LINC00280	LINC00330	0.910261	0.846351	0.948331	15.231699
LINC00280	LINC00331	0.804451	0.677893	0.884701	9.382527
LINC00280	LINC00332	0.775639	0.634213	0.866840	8.513906
LINC00280	LINC00334	-0.037935	-0.312983	0.242983	-0.263013
LINC00280	LINC00337	-0.332962	-0.559463	-0.060187	-2.446417
LINC00280	LINC00339	-0.040355	-0.315168	0.240701	-0.279817
LINC00280	LINC00342	0.172805	-0.110881	0.430452	1.215514
LINC00280	LINC00343	0.068798	-0.213646	0.340628	0.477780
LINC00280	LINC00345	0.173020	-0.110662	0.430633	1.217071
LINC00280	LINC00346	-0.129725	-0.393856	0.154195	-0.906422
LINC00280	LINC00347	0.696682	0.518970	0.816665	6.728313
LINC00280	LINC00348	0.097340	-0.186053	0.365782	0.677612
LINC00280	LINC00350	-0.377378	-0.593398	-0.110648	-2.823308
LINC00280	LINC00351	0.029288	-0.251112	0.305153	0.202998
LINC00280	LINC00353	0.157795	-0.126096	0.417797	1.107106
LINC00280	LINC00354	-0.005254	-0.283193	0.273498	-0.036403
LINC00280	LINC00355	-0.086583	-0.356347	0.196506	-0.602125
LINC00280	LINC00358	0.309472	0.034053	0.541204	2.254776
LINC00280	LINC00362	0.021758	-0.258158	0.298304	0.150781
LINC00280	LINC00363	0.354103	0.084033	0.575710	2.623267
LINC00280	LINC00364	0.233837	-0.047614	0.480889	1.666269
LINC00280	LINC00365	0.255939	-0.024133	0.498759	1.834289
LINC00280	LINC00366	-0.279536	-0.517614	-0.001284	-2.017097
LINC00280	LINC00368	-0.105481	-0.372886	0.178100	-0.734896
LINC00280	LINC00370	0.254824	-0.025325	0.497862	1.825742
LINC00280	LINC00374	0.066121	-0.216211	0.338248	0.459105
LINC00280	LINC00375	0.243442	-0.037448	0.488680	1.738932
LINC00280	LINC00376	0.171079	-0.112638	0.429002	1.203003
LINC00280	LINC00377	0.604926	0.392696	0.755984	5.263270
LINC00280	LINC00379	0.168460	-0.115299	0.426799	1.184048
LINC00280	LINC00380	0.169101	-0.114648	0.427339	1.188682
LINC00280	LINC00381	0.820093	0.701987	0.894299	9.929173
LINC00280	LINC00382	-0.054034	-0.327461	0.227744	-0.374905
LINC00280	LINC00383	0.134328	-0.149619	0.397806	0.939160
LINC00280	LINC00384	-0.054077	-0.327500	0.227703	-0.375206
LINC00280	LINC00385	0.394769	0.130788	0.606478	2.976812
LINC00280	LINC00388	0.110768	-0.172916	0.377481	0.772172
LINC00280	LINC00390	0.091556	-0.191682	0.360716	0.636994
LINC00280	LINC00391	0.805290	0.679178	0.885217	9.410342
LINC00280	LINC00392	0.053671	-0.228089	0.327137	0.372383
LINC00280	LINC00393	0.562000	0.336248	0.726675	4.707377
LINC00280	LINC00397	-0.006354	-0.284204	0.272480	-0.044024
LINC00280	LINC00398	-0.066404	-0.338500	0.215940	-0.461078
LINC00280	LINC00399	0.156266	-0.127639	0.416502	1.096108
LINC00280	LINC00400	0.146669	-0.137288	0.408351	1.027265
LINC00280	LINC00402	-0.159648	-0.419364	0.124225	-1.120441
LINC00280	LINC00404	0.091532	-0.191705	0.360695	0.636827
LINC00280	LINC00408	0.115567	-0.168196	0.381643	0.806072
LINC00280	LINC00411	-0.001192	-0.279452	0.277253	-0.008258
LINC00280	LINC00412	0.196519	-0.086569	0.450242	1.388600
LINC00280	LINC00421	0.081953	-0.200984	0.352270	0.569704
LINC00280	LINC00423	0.145326	-0.138635	0.407206	1.017651
LINC00280	LINC00424	0.023759	-0.256288	0.300127	0.164655
LINC00280	LINC00426	-0.009853	-0.287417	0.269238	-0.068267
LINC00280	LINC00430	0.215062	-0.067321	0.465546	1.525693
LINC00280	LINC00431	0.084052	-0.198955	0.354120	0.584400
LINC00280	LINC00433	0.894931	0.821126	0.939298	13.895551
LINC00280	LINC00437	0.285562	0.007832	0.522391	2.064392
LINC00280	LINC00440	0.881686	0.799562	0.931444	12.946231
LINC00280	LINC00442	0.200803	-0.082141	0.453791	1.420129
LINC00280	LINC00443	-0.020184	-0.296869	0.259627	-0.139869
LINC00280	LINC00445	0.323899	0.050059	0.552444	2.371901
LINC00280	LINC00446	-0.045910	-0.320171	0.235451	-0.318412
LINC00280	LINC00448	0.052645	-0.229064	0.326217	0.365243
LINC00280	LINC00449	0.082745	-0.200219	0.352968	0.575249
LINC00280	LINC00454	0.598090	0.383599	0.751357	5.170374
LINC00280	LINC00456	0.064545	-0.217719	0.336846	0.448115
LINC00280	LINC00457	-0.018168	-0.295029	0.261507	-0.125892
LINC00280	LINC00458	0.766482	0.620518	0.861114	8.268139
LINC00280	LINC00459	-0.271017	-0.510833	0.007934	-1.950666
LINC00290	LINC00293	0.284033	0.006168	0.521181	2.052368
LINC00290	LINC00294	-0.251451	-0.495147	0.028927	-1.799932
LINC00290	LINC00297	-0.149500	-0.410759	0.134448	-1.047538
LINC00290	LINC00298	0.797756	0.667663	0.880571	9.166168
LINC00290	LINC00299	-0.396975	-0.608130	-0.133358	-2.996551
LINC00290	LINC00301	-0.219928	-0.469536	0.062235	-1.561945
LINC00290	LINC00303	0.123805	-0.160064	0.388760	0.864395
LINC00290	LINC00304	-0.004611	-0.282601	0.274093	-0.031949
LINC00290	LINC00305	0.279925	0.001706	0.517922	2.020142
LINC00290	LINC00308	-0.276509	-0.515207	0.001998	-1.993428
LINC00290	LINC00309	0.226998	-0.054818	0.475317	1.614842
LINC00290	LINC00310	0.220486	-0.061650	0.469994	1.566117
LINC00290	LINC00311	0.063392	-0.218822	0.335819	0.440076
LINC00290	LINC00313	0.941642	0.898899	0.966632	19.380873
LINC00290	LINC00314	0.301657	0.025440	0.535080	2.192053
LINC00290	LINC00315	0.152389	-0.131543	0.413214	1.068261
LINC00290	LINC00319	0.310009	0.034646	0.541624	2.259102
LINC00290	LINC00320	0.798922	0.669440	0.881291	9.203137
LINC00290	LINC00322	0.283756	0.005867	0.520961	2.050192
LINC00290	LINC00324	0.818036	0.698802	0.893041	9.853681
LINC00290	LINC00326	0.189381	-0.093922	0.444312	1.336254
LINC00290	LINC00327	0.500298	0.257854	0.683471	4.003177
LINC00290	LINC00330	0.959229	0.928895	0.976778	23.513969
LINC00290	LINC00331	0.913923	0.852420	0.950480	15.600020
LINC00290	LINC00332	0.751671	0.598554	0.851802	7.896029
LINC00290	LINC00334	0.085228	-0.197818	0.355155	0.592631
LINC00290	LINC00337	-0.195196	-0.449145	0.087934	-1.378882
LINC00290	LINC00339	-0.104615	-0.372131	0.178949	-0.728792
LINC00290	LINC00342	0.127931	-0.155976	0.392313	0.893672
LINC00290	LINC00343	-0.042369	-0.316983	0.238800	-0.293803
LINC00290	LINC00345	0.308438	0.032911	0.540395	2.246445
LINC00290	LINC00346	0.052833	-0.228885	0.326386	0.366553
LINC00290	LINC00347	0.730433	0.567454	0.838337	7.409522
LINC00290	LINC00348	0.261538	-0.018135	0.503254	1.877332
LINC00290	LINC00350	-0.519729	-0.697216	-0.282201	-4.214740
LINC00290	LINC00351	0.202828	-0.080044	0.455466	1.435063
LINC00290	LINC00353	0.282600	0.004610	0.520045	2.041110
LINC00290	LINC00354	0.193195	-0.089997	0.447484	1.364197
LINC00290	LINC00355	0.165687	-0.118113	0.424464	1.164003
LINC00290	LINC00358	0.342233	0.070607	0.566610	2.523438
LINC00290	LINC00362	-0.246025	-0.490768	0.034705	-1.758560
LINC00290	LINC00363	0.259597	-0.020216	0.501697	1.862391
LINC00290	LINC00364	0.504981	0.263694	0.686796	4.053397
LINC00290	LINC00365	0.371972	0.104433	0.589308	2.776317
LINC00290	LINC00366	-0.400208	-0.610547	-0.137132	-3.025590
LINC00290	LINC00368	0.153957	-0.129965	0.414544	1.079515
LINC00290	LINC00370	0.193070	-0.090126	0.447380	1.363277
LINC00290	LINC00374	0.199147	-0.083854	0.452420	1.407929
LINC00290	LINC00375	0.142464	-0.141500	0.404765	0.997190
LINC00290	LINC00376	0.283935	0.006062	0.521103	2.051597
LINC00290	LINC00377	0.743754	0.586906	0.846797	7.708650
LINC00290	LINC00379	0.204799	-0.078000	0.457095	1.449618
LINC00290	LINC00380	0.396533	0.132843	0.607799	2.992594
LINC00290	LINC00381	0.836686	0.727844	0.904408	10.584120
LINC00290	LINC00382	0.042709	-0.238479	0.317289	0.296165
LINC00290	LINC00383	0.024714	-0.255395	0.300996	0.171277
LINC00290	LINC00384	-0.195717	-0.449577	0.087397	-1.382706
LINC00290	LINC00385	0.469039	0.219320	0.661082	3.679434
LINC00290	LINC00388	-0.095232	-0.363937	0.188107	-0.662800
LINC00290	LINC00390	0.003343	-0.275266	0.281434	0.023163
LINC00290	LINC00391	0.727852	0.563707	0.836692	7.353743
LINC00290	LINC00392	-0.145370	-0.407244	0.138591	-1.017965
LINC00290	LINC00393	0.601329	0.387905	0.753551	5.214172
LINC00290	LINC00397	-0.132849	-0.396538	0.151090	-0.928639
LINC00290	LINC00398	-0.230007	-0.477771	0.051653	-1.637435
LINC00290	LINC00399	0.067425	-0.214962	0.339408	0.468199
LINC00290	LINC00400	0.167938	-0.115829	0.426360	1.180270
LINC00290	LINC00402	-0.119068	-0.384672	0.164744	-0.830841
LINC00290	LINC00404	0.171867	-0.111836	0.429665	1.208716
LINC00290	LINC00408	0.267096	-0.012161	0.507702	1.920256
LINC00290	LINC00411	0.139137	-0.144824	0.401924	0.973439
LINC00290	LINC00412	0.304607	0.028687	0.537395	2.215671
LINC00290	LINC00421	0.068329	-0.214096	0.340211	0.474506
LINC00290	LINC00423	0.270775	-0.008195	0.510640	1.948785
LINC00290	LINC00424	0.179978	-0.103563	0.436464	1.267620
LINC00290	LINC00426	-0.261195	-0.502979	0.018503	-1.874686
LINC00290	LINC00430	0.053806	-0.227961	0.327257	0.373321
LINC00290	LINC00431	-0.084653	-0.354648	0.198374	-0.588603
LINC00290	LINC00433	0.941555	0.898752	0.966582	19.365080
LINC00290	LINC00437	0.426039	0.167557	0.629715	3.262598
LINC00290	LINC00440	0.981435	0.967347	0.989477	35.452095
LINC00290	LINC00442	0.268022	-0.011163	0.508442	1.927430
LINC00290	LINC00443	-0.154919	-0.415360	0.128997	-1.086423
LINC00290	LINC00445	0.571577	0.348704	0.733267	4.826047
LINC00290	LINC00446	-0.158072	-0.418031	0.125817	-1.109097
LINC00290	LINC00448	0.251134	-0.029264	0.494892	1.797516
LINC00290	LINC00449	-0.056789	-0.329927	0.225122	-0.394084
LINC00290	LINC00454	0.732729	0.570793	0.839799	7.459718
LINC00290	LINC00456	0.005775	-0.273017	0.283671	0.040009
LINC00290	LINC00457	0.048351	-0.233139	0.322365	0.335380
LINC00290	LINC00458	0.841932	0.736083	0.907588	10.810311
LINC00290	LINC00459	-0.250994	-0.494779	0.029413	-1.796445
LINC00293	LINC00294	0.200683	-0.082265	0.453692	1.419248
LINC00293	LINC00297	0.419781	0.160141	0.625093	3.204328
LINC00293	LINC00298	-0.188952	-0.443955	0.094364	-1.333112
LINC00293	LINC00299	-0.301633	-0.535062	-0.025414	-2.191863
LINC00293	LINC00301	-0.119646	-0.385171	0.164175	-0.834926
LINC00293	LINC00303	0.447062	0.192688	0.645134	3.462636
LINC00293	LINC00304	0.361230	0.092142	0.581148	2.683897
LINC00293	LINC00305	0.713830	0.543462	0.827718	7.061870
LINC00293	LINC00308	-0.257237	-0.499803	0.022744	-1.844255
LINC00293	LINC00309	0.683432	0.500243	0.808063	6.486112
