##The total sample size of case group is 50.
##The total sample size of control group is 50.
Marker1	Marker2	group1_pearson	group1_lower	group1_upper	group1_t	group1_n	group1_se	group2_pearson	group2_lower	group2_upper	group2_t	group2_n	group2_se	z_test	z_pvalue
1	69	0.721282	0.554195	0.832494	7.214672	50	0.145865	-0.090718	-0.359980	0.192496	-0.631113	50	0.145865	4.853880	1.210691e-06
1	70	-0.706417	-0.822950	-0.532838	-6.914707	50	0.145865	-0.349103	-0.571883	-0.078365	-2.581042	50	0.145865	-2.499338	0.012443
1	71	-0.635451	-0.776463	-0.433834	-5.701716	50	0.145865	-0.257147	-0.499730	0.022841	-1.843558	50	0.145865	-2.363028	0.018126
1	72	-0.224141	-0.472984	0.057819	-1.593438	50	0.145865	-0.007613	-0.285361	0.271315	-0.052744	50	0.145865	-1.068424	0.285329
1	73	0.622173	0.415836	0.767591	5.506002	50	0.145865	-0.308782	-0.540664	-0.033291	-2.249216	50	0.145865	5.079111	3.792049e-07
1	74	-0.635937	-0.776787	-0.434497	-5.709043	50	0.145865	0.028863	-0.251510	0.304767	0.200053	50	0.145865	-3.782129	0.000155
1	75	-0.619659	-0.765905	-0.412447	-5.469843	50	0.145865	-0.240506	-0.486303	0.040562	-1.716663	50	0.145865	-2.322718	0.020194
1	76	-0.640154	-0.779592	-0.440249	-5.773044	50	0.145865	0.080441	-0.202444	0.350936	0.559126	50	0.145865	-4.067450	0.000048
1	77	-0.654005	-0.788767	-0.459257	-5.989605	50	0.145865	0.010433	-0.268700	0.287949	0.072284	50	0.145865	-3.842747	0.000122
1	78	0.346981	0.075966	0.570257	2.563205	50	0.145865	-0.194011	-0.448161	0.089157	-1.370180	50	0.145865	2.707475	0.006780
1	79	0.458482	0.206481	0.653443	3.574260	50	0.145865	-0.173106	-0.430706	0.110574	-1.217700	50	0.145865	3.249182	0.001157
1	80	-0.133089	-0.396744	0.150852	-0.930347	50	0.145865	-0.208022	-0.459753	0.074654	-1.473449	50	0.145865	0.374333	0.708157
