##The total sample size is 50.
Marker1	Marker2	Correlation	Lower	Upper	t-statistic	Valid-num
4	45	0.088595	-0.194555	0.358117	0.616230	50
4	46	-0.112701	-0.379159	0.171016	-0.785822	50
4	47	0.254262	-0.025926	0.497410	1.821437	50
4	48	0.334646	0.062076	0.560764	2.460349	50
4	49	-0.555630	-0.722275	-0.328008	-4.630001	50
4	50	-0.182041	-0.438190	0.101452	-1.282647	50
4	51	-0.258968	-0.501192	0.020891	-1.857548	50
4	52	0.070540	-0.211974	0.342174	0.489937	50
4	53	0.039808	-0.241217	0.314674	0.276016	50
4	54	-0.209412	-0.460898	0.073208	-1.483746	50
4	55	0.119040	-0.164773	0.384647	0.830637	50
4	56	0.350204	0.079612	0.572727	2.590321	50
4	57	0.055942	-0.225928	0.329169	0.388188	50
4	58	0.405906	0.143801	0.614796	3.077094	50
4	59	-0.007923	-0.285646	0.271027	-0.054895	50
4	60	0.131525	-0.152408	0.395401	0.919214	50
4	61	0.061224	-0.220893	0.333887	0.424973	50
4	62	-0.096182	-0.364769	0.187181	-0.669476	50
4	63	0.211717	-0.070809	0.462796	1.500839	50
4	64	-0.021080	-0.297686	0.258791	-0.146082	50
4	65	-0.264922	-0.505964	0.014500	-1.903443	50
4	66	0.332437	0.059599	0.559057	2.442083	50
4	67	-0.018199	-0.295057	0.261478	-0.126109	50
4	68	-0.237167	-0.483594	0.044097	-1.691398	50
4	69	-0.114238	-0.380491	0.169505	-0.796677	50
4	70	0.178487	-0.105086	0.435217	1.256778	50
4	71	0.052677	-0.229034	0.326246	0.365465	50
4	72	-0.059880	-0.332687	0.222176	-0.415606	50
4	73	-0.057767	-0.330801	0.224190	-0.400892	50
4	74	0.031741	-0.248810	0.307378	0.220017	50
4	75	0.202881	-0.079989	0.455510	1.435454	50
4	76	-0.363842	-0.583136	-0.095123	-2.706252	50
4	77	0.554478	0.326521	0.721477	4.616128	50
4	78	0.311981	0.036826	0.543165	2.275016	50
4	79	0.460552	0.208991	0.654944	3.594730	50
4	80	-0.198367	-0.451775	0.084660	-1.402194	50
4	81	-0.082737	-0.352961	0.200227	-0.575191	50
4	82	-0.084754	-0.354738	0.198276	-0.589313	50
4	83	-0.055078	-0.328396	0.226751	-0.382172	50
4	84	-0.061705	-0.334315	0.220434	-0.428319	50
4	85	0.007443	-0.271472	0.285205	0.051568	50
4	86	-0.460552	-0.654944	-0.208992	-3.594730	50
4	87	0.089172	-0.193996	0.358623	0.620270	50
4	88	-0.053637	-0.327106	0.228121	-0.372147	50
4	89	0.010804	-0.268355	0.288290	0.074859	50
4	90	-0.615846	-0.763345	-0.407317	-5.415524	50
4	91	0.376230	0.109327	0.592530	2.813306	50
4	92	0.476014	0.227852	0.666108	3.750039	50
4	93	0.505594	0.264460	0.687230	4.060009	50
4	94	0.300264	0.023910	0.533986	2.180927	50
4	95	-0.187323	-0.442598	0.096037	-1.321199	50
4	96	0.098968	-0.184467	0.367204	0.689050	50
4	97	0.666763	0.476925	0.797165	6.198380	50
4	98	0.160048	-0.123821	0.419703	1.123326	50
4	99	-0.122017	-0.387218	0.161832	-0.851721	50
5	6	0.158800	-0.125082	0.418647	1.114335	50
5	7	0.201152	-0.081779	0.454080	1.422705	50
5	8	-0.061128	-0.333801	0.220984	-0.424304	50
5	9	0.294790	0.017907	0.529679	2.137343	50
5	10	0.326586	0.053057	0.554529	2.393923	50
5	11	0.056038	-0.225837	0.329255	0.388857	50
5	12	-0.005810	-0.283704	0.272984	-0.040256	50
